AUC,Accuracy,Precision,Recall,F1,True Negative,False Positive,False Negative,True Positive,Source
0.8422384559884561,0.8102710413694721,0.6503496503496503,0.5284090909090909,0.5830721003134797,1425,150,249,279,SVM
0.8464363876863876,0.8074179743223966,0.6382022471910113,0.5378787878787878,0.5837615621788285,1414,161,244,284,Loggistic Regression
0.839532227032227,0.8012363290537328,0.6410256410256411,0.4734848484848485,0.5446623093681918,1435,140,278,250,Decision Forest
