AUC,Accuracy,Precision,Recall,F1,True Negative,False Positive,False Negative,True Positive,Source
0.8376557239057238,0.8074179743223966,0.6503667481662592,0.5037878787878788,0.567769477054429,1432,143,262,266,SVM
0.8389424001924002,0.8040893961008083,0.6428571428571429,0.4943181818181818,0.5588865096359744,1430,145,267,261,Loggistic Regression
0.8378138528138529,0.7955301949595815,0.625,0.4640151515151515,0.532608695652174,1428,147,283,245,Decision Forest
